__id__,__ai_agent_last_answer_type__,__ai_agent_rating__,__ai_agent_rating_remark__,__ai_agent_resolution_state__,__ai_agent_source_title__,__ai_agent_source_type__,__ai_agent_content_sources_total_count__,__ai_agent_content_sources_type__,__ai_agent_content_sources_content_sources_content_type__,__ai_agent_content_sources_content_sources_locale__,__ai_agent_content_sources_content_sources_title__,__ai_agent_content_sources_content_sources_url__,__ai_agent_content_sources_content_sources__
207403600073324,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600087535,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600089505,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600102734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600027766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600067578,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600061156,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600111137,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600103426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600090132,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,2,content_source.list,custom_answer,en,Printing Interactions,/fin-ai-agent/custom-answers/12983,NULL
207403600090132,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,2,content_source.list,custom_answer,en,Printing Care / Support Plans,/fin-ai-agent/custom-answers/12984,NULL
207403600111062,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,2,content_source.list,custom_answer,en,Adding New Resident/Person,/fin-ai-agent/custom-answers/12614,NULL
207403600111062,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,2,content_source.list,custom_answer,en,Add / Remove Superusers,/fin-ai-agent/custom-answers/12615,NULL
207403600072702,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600057609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600065806,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Scheduling an interaction monthly,/fin-ai-agent/custom-answers/12970,NULL
207403600070438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600018303,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600114886,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Updating High Risk,/fin-ai-agent/custom-answers/12966,NULL
207403600089810,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,3,content_source.list,custom_answer,en,Cannot see a Resident/Person You Support,/fin-ai-agent/custom-answers/12613,NULL
207403600089810,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,3,content_source.list,custom_answer,en,Add / Remove Superusers,/fin-ai-agent/custom-answers/12615,NULL
207403600089810,custom_answer,NULL,NULL,assumed_resolution,24-2 Customer Opens Message Res=False,workflow,3,content_source.list,custom_answer,en,Updating Emergency Information,/fin-ai-agent/custom-answers/12965,NULL
207403600088324,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600048588,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Adding New Resident/Person,/fin-ai-agent/custom-answers/12614,NULL
207403600059988,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600104857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600071606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600114770,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Creating a New Interaction,/fin-ai-agent/custom-answers/12969,NULL
207403600033023,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Add / Remove Superusers,/fin-ai-agent/custom-answers/12615,NULL
207403600071672,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600105735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600108758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600030721,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600032957,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Setting Up Family Portal,/fin-ai-agent/custom-answers/12979,NULL
207403600029599,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Add / Remove Superusers,/fin-ai-agent/custom-answers/12615,NULL
207403600012175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600035161,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Resident / Person Transfer,/fin-ai-agent/custom-answers/12955,NULL
207403600035669,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600104053,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600090524,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Setup Quickclose Tags,/fin-ai-agent/custom-answers/12968,NULL
207403600115013,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600043875,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Ordering New Devices,/fin-ai-agent/custom-answers/12948,NULL
207403600095437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600088175,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Cannot see a Resident/Person You Support,/fin-ai-agent/custom-answers/12613,NULL
207403600032613,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600050852,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600087876,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600111092,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Where to record an Incident / Accident?,/fin-ai-agent/custom-answers/12953,NULL
207403600030991,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600072344,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600036687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600114910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600011902,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600114573,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Creating a New Interaction,/fin-ai-agent/custom-answers/12969,NULL
207403600114336,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,How do I add a Handover?,/fin-ai-agent/custom-answers/12609,NULL
207403600060393,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Not authorised to login,/fin-ai-agent/custom-answers/12612,NULL
207403600016615,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600065049,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600073157,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Updating Allergies & Intolerances,/fin-ai-agent/custom-answers/12957,NULL
207403600034013,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600012726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600070184,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Creating a New Interaction,/fin-ai-agent/custom-answers/12969,NULL
207403600030738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600097227,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Updating Clinical History & Medical Condition,/fin-ai-agent/custom-answers/12961,NULL
207403600011857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600040415,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600069993,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Ordering New Quick Close Tags,/fin-ai-agent/custom-answers/12949,NULL
207403600067220,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600034609,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600108196,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600072195,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Creating a New Interaction,/fin-ai-agent/custom-answers/12969,NULL
207403600071507,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600061033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600106964,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600077853,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Access Changed Error,/fin-ai-agent/custom-answers/12954,NULL
207403600024452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600029242,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600094506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600015257,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Where is the body map?,/fin-ai-agent/custom-answers/12950,NULL
207403600101477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600011605,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Printing Care / Support Plans,/fin-ai-agent/custom-answers/12984,NULL
207403600012992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600057100,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600026817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600031662,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600024421,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600015823,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Where to record an Incident / Accident?,/fin-ai-agent/custom-answers/12953,NULL
207403600015856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600012587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600015111,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600034202,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600030139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600026209,custom_answer,NULL,NULL,routed_to_team,Nourish Fin,profile,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600020612,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600026267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600030359,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600025144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600030616,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600072076,custom_answer,NULL,NULL,routed_to_team,Nourish Fin,profile,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600028380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600071120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600074063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600025112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600021037,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Resident / Person Transfer,/fin-ai-agent/custom-answers/12955,NULL
207403600032963,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Cannot see a Resident/Person You Support,/fin-ai-agent/custom-answers/12613,NULL
207403600012289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600059554,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600030699,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600110503,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Onboarding Resident / Person,/fin-ai-agent/custom-answers/12986,NULL
207403600088069,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Pending Data on the App,/fin-ai-agent/custom-answers/12607,NULL
207403600113177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600071587,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Onboarding Resident / Person,/fin-ai-agent/custom-answers/12986,NULL
207403600114134,custom_answer,NULL,NULL,confirmed_resolution,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Add / Remove Superusers,/fin-ai-agent/custom-answers/12615,NULL
207403600114134,custom_answer,NULL,NULL,confirmed_resolution,24-2  Customer Opens Message Res=True,workflow,2,content_source.list,custom_answer,en,Creating New Resident / Person Profile,/fin-ai-agent/custom-answers/12985,NULL
207403600113886,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,How do I add a Handover?,/fin-ai-agent/custom-answers/12609,NULL
207403600104622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600110424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600043746,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Closing Open Warnings,/fin-ai-agent/custom-answers/12980,NULL
207403600089589,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600015058,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Ordering New Devices,/fin-ai-agent/custom-answers/12948,NULL
207403600080155,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600110267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600040874,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Where is the body map?,/fin-ai-agent/custom-answers/12950,NULL
207403600030508,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Updating Clinical History & Medical Condition,/fin-ai-agent/custom-answers/12961,NULL
207403600070078,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600101998,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600089923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600113012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600082136,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Updating Critical Info Assessments,/fin-ai-agent/custom-answers/12956,NULL
207403600098775,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600096759,NULL,NULL,NULL,NULL,Nourish Fin,profile,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600052883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600091725,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Add / Remove Superusers,/fin-ai-agent/custom-answers/12615,NULL
207403600015089,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600042954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600102599,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600071900,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600054522,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600097391,custom_answer,NULL,NULL,routed_to_team,24-2  Customer Opens Message Res=True,workflow,1,content_source.list,custom_answer,en,Archiving/Suspending a Resident/Person,/fin-ai-agent/custom-answers/12610,NULL
207403600034614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600064912,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600101315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600029200,NULL,NULL,NULL,NULL,24-2  Customer Opens Message Res=True,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600089410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600094153,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Updating Emergency Information,/fin-ai-agent/custom-answers/12965,NULL
207403600035920,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600029284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600085123,NULL,NULL,NULL,NULL,Triage issues and assign to different teams,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600073092,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600090869,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600035732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600096875,custom_answer,NULL,NULL,routed_to_team,24-2 Customer Opens Message Res=False,workflow,1,content_source.list,custom_answer,en,Where is the body map?,/fin-ai-agent/custom-answers/12950,NULL
207403600086884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207403600112944,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600035131,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600060999,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
207403600090363,NULL,NULL,NULL,NULL,24-2 Customer Opens Message Res=False,workflow,0,content_source.list,NULL,NULL,NULL,NULL,NULL
