id,type_of_care,provider_id,location_id,capacity,region,town,postcode,target_capacity,incident_rate_target,name,slug,organisation_id,organisation,base_url,created_at,updated_at,combined_id,PoolName,SchemaName
32204,NULL,NULL,NULL,0,NULL,NULL,IG11 7BZ,NULL,NULL,Braintree – CM7,braintree-cm7,16502,Chinite Home Care,https://org.nourishcare.co.uk/chinite-home-care+braintree-cm7#,2024-02-01 14:36:02.1710000 +00:00,2024-02-08 10:29:18.1270000 +00:00,prod-32204,Prod2,prod
48039,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,Clay Cottage,clay-cottage,22871,Greenleaf House Ltd,https://org.nourishcare.co.uk/greenleaf-house-ltd+clay-cottage#,2024-11-27 12:05:27.0680000 +00:00,2024-11-27 12:05:27.0680000 +00:00,prod-48039,Prod2,prod
3753,care_home,1-101639883,NULL,30,Avon,Bristol,BS39 4ER,NULL,NULL,Stanton Court Nursing Home,stanton-court-nursing-home,164,Country Court Care Homes,https://org.nourishcare.co.uk/countrycourtcare+stanton-court-nursing-home#,2021-05-06 09:32:52.7120000 +00:00,2022-08-05 14:19:22.4060000 +00:00,prod-3753,Prod2,prod
17024,NULL,NULL,NULL,1,Kent,Chatham,ME4 6DQ,NULL,NULL,5 Mary Court,5-mary-court,7658,Time 4 U Limited,https://org.nourishcare.co.uk/time-4-u-limited+5-mary-court#,2023-01-04 15:10:49.0690000 +00:00,2024-11-28 19:15:07.7120000 +00:00,prod-17024,Prod2,prod
4710,NULL,NULL,NULL,NULL,NULL,Tiverton,EX16 9NS,NULL,NULL,Castle Grove,castle-grove,2114,Castle Grove,https://org.nourishcare.co.uk/castle-grove+castle-grove#,2021-07-09 07:39:22.3960000 +00:00,2022-10-13 22:04:29.0410000 +00:00,prod-4710,Prod2,prod
4813,NULL,NULL,NULL,NULL,NULL,Manchester,M35 9BG,NULL,NULL,DO NOT USE Selhurst  (created in the wrong Organisation),do-not-use-selhurst-created-in-the-wrong-organisation,662,The Ordinary Life Project Association,https://org.nourishcare.co.uk/the-ordinary-life-project-association+do-not-use-selhurst-created-in-the-wrong-organisation#,2021-07-16 08:42:28.4670000 +00:00,2022-04-22 12:47:45.8500000 +00:00,prod-4813,Prod2,prod
5141,NULL,NULL,NULL,NULL,Isle of Wight,Ryde,P0333FE,NULL,NULL,Silver Birch,silver-birch,1982,Ryde House Group Ltd,https://org.nourishcare.co.uk/ryde-house-group-ltd+silver-birch#,2021-08-12 06:41:54.1550000 +00:00,2022-12-19 11:37:09.6590000 +00:00,prod-5141,Prod2,prod
34727,NULL,NULL,NULL,NULL,NULL,NULL,ST17 4AL,NULL,NULL,Burton - Homecare,burton-homecare,18021,Affexa Care Services,https://org.nourishcare.co.uk/affexa-care-services+burton-homecare#,2024-02-29 09:10:31.8720000 +00:00,2024-06-14 09:29:12.0190000 +00:00,prod-34727,Prod2,prod
5568,NULL,1-101653596,NULL,NULL,Wolverhampton,Wednesfield,WV11 1SD,NULL,NULL,Victoria Court,victoria-court,203,GreenSquareAccord,https://org.nourishcare.co.uk/green-square-accord+victoria-court#,2021-09-17 07:04:02.2960000 +00:00,2021-09-21 14:36:41.0020000 +00:00,prod-5568,Prod2,prod
46237,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,Ings Crescent,ings-crescent,23663,Active Social Care Limited,https://org.nourishcare.co.uk/active-social-care-limited+ings-crescent#,2024-08-16 13:36:29.9710000 +00:00,2024-08-16 13:36:29.9710000 +00:00,prod-46237,Prod2,prod
7516,NULL,NULL,NULL,NULL,Shefford,England,SG17 5TQ,NULL,NULL,Lavender Court,lavender-court,3335,"Care is Central ",https://org.nourishcare.co.uk/care-is-central+lavender-court#,2022-01-17 20:06:54.1390000 +00:00,2022-10-11 16:10:15.8060000 +00:00,prod-7516,Prod2,prod
36805,NULL,NULL,NULL,NULL,NULL,NULL,SS2 6BU,NULL,NULL,Wickford,wickford,19741,Match Options Southend,https://org.nourishcare.co.uk/match-options-southend+wickford#,2024-04-05 14:02:48.6000000 +00:00,2024-04-08 08:16:15.0330000 +00:00,prod-36805,Prod2,prod
2108,care_home,NULL,NULL,NULL,"Kent, England",NULL,NULL,NULL,NULL,Downer Court,downer-court,729,Changing Lives Building Dreams,https://org.nourishcare.co.uk/changing-lives-building-dreams+downer-court#,2020-11-17 16:59:28.1830000 +00:00,2023-09-12 11:38:02.4530000 +00:00,prod-2108,Prod2,prod
569,residence,1-119229246,1-347934606,10,NULL,"Pontefract ",WF7 6DE,NULL,NULL,Sunnyfield,sunnyfield,171,Millennium Support Services Ltd,https://org.nourishcare.co.uk/millennium-cs+sunnyfield#,2019-01-31 11:14:30.3570000 +00:00,2023-09-29 22:53:43.4840000 +00:00,prod-569,Prod2,prod
11872,NULL,NULL,"The Cottage Hight House Farm, Booths Lane, Lymm WA13 0PF",NULL,"Lymm ",Booths Lane,WA13 0PF,NULL,NULL,The Cottage,the-cottage,5018,Bright Futures Care,https://org.nourishcare.co.uk/bright-futures-care+the-cottage#,2022-07-01 20:48:55.1460000 +00:00,2022-07-21 08:46:12.0680000 +00:00,prod-11872,Prod2,prod
3292,care_home,1-119229246,NULL,NULL,NULL,Pontefract,WF7 5BA,NULL,NULL,Margarets Close,margarets-close,171,Millennium Support Services Ltd,https://org.nourishcare.co.uk/millennium-cs+margarets-close#,2021-04-01 14:41:31.0630000 +00:00,2023-09-29 22:52:36.4510000 +00:00,prod-3292,Prod2,prod
16789,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,Cadoc,cadoc,7790,React Support Services,https://org.nourishcare.co.uk/react-support-services+cadoc#,2022-12-20 17:33:32.6200000 +00:00,2023-03-13 16:32:59.6540000 +00:00,prod-16789,Prod2,prod
48139,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,The Junction,the-junction,27656,Achieving Aspirations,https://org.nourishcare.co.uk/achieving-aspirations+the-junction#,2024-12-03 09:21:34.4660000 +00:00,2024-12-03 09:21:34.4660000 +00:00,prod-48139,Prod2,prod
47215,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,37 Hillview Drive,37-hillview-drive,22310,APHEK Ltd,https://org.nourishcare.co.uk/aphek-ltd+37-hillview-drive#,2024-09-04 14:20:52.4230000 +00:00,2024-09-04 14:20:52.4230000 +00:00,prod-47215,Prod2,prod
48227,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,Carlton House,carlton-house,28450,Reflective Care Ltd,https://org.nourishcare.co.uk/reflective-care-ltd+carlton-house#,2024-12-10 11:35:09.5200000 +00:00,2024-12-10 11:35:09.5200000 +00:00,prod-48227,Prod2,prod
27388,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,Cherry Tree (Supported Living),cherry-tree-supported-living,6239,Iris Care Group,https://org.nourishcare.co.uk/iris-care-group+cherry-tree-supported-living#,2023-11-24 09:58:09.7960000 +00:00,2023-11-24 09:58:09.7960000 +00:00,prod-27388,Prod2,prod
872,domiciliary_care,1-102643088,1-289639872,NULL,NULL,Portsmouth,PO2 7PL,NULL,NULL,Binsteed Flats,binsteed-flats,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+binsteed-flats#,2019-12-10 11:36:34.2940000 +00:00,2024-01-12 23:40:22.4770000 +00:00,prod-872,Prod2,prod
17152,NULL,NULL,NULL,6,North West,Manchester,M16 8EX,NULL,NULL,Fairleigh House,fairleigh-house,4358,City Care Partnership,https://org.nourishcare.co.uk/city-care-partnership+fairleigh-house#,2023-01-16 16:48:05.1360000 +00:00,2023-03-28 13:14:52.9990000 +00:00,prod-17152,Prod2,prod
18738,NULL,NULL,NULL,38,NULL,NULL,SO15 5NJ,NULL,NULL,Stanwell Rest Home,stanwell-rest-home,9045,Stanwell Rest Home,https://org.nourishcare.co.uk/stanwell-rest-home+stanwell-rest-home#,2023-03-03 10:35:15.1920000 +00:00,2023-03-27 20:41:30.1570000 +00:00,prod-18738,Prod2,prod
19298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Google Hema Care Home 2,google-hema-care-home-2,9342,Google Tracking Group 2,https://org.nourishcare.co.uk/google-tracking-group-2+google-hema-care-home-2#,2023-03-23 17:12:54.1770000 +00:00,2023-03-23 17:12:54.1770000 +00:00,prod-19298,Prod2,prod
47304,NULL,NULL,NULL,NULL,NULL,NULL,KY1 2HG,NULL,NULL,reliantsolutions - NC,reliantsolutions-nc,27574,Reliant Solutions Ltd,https://org.nourishcare.co.uk/reliant-solutions-ltd+reliantsolutions-nc#,2024-09-19 15:33:10.9240000 +00:00,2024-09-19 15:39:26.1590000 +00:00,prod-47304,Prod2,prod
19626,NULL,NULL,NULL,35,East of England,Colchester,CO6 4ET,NULL,NULL,Horkesley Manor,horkesley-manor,9374,Stow Healthcare Group,https://org.nourishcare.co.uk/stow-healthcare-group+horkesley-manor#,2023-04-06 16:43:56.5360000 +00:00,2023-04-14 09:26:05.8660000 +00:00,prod-19626,Prod2,prod
40714,NULL,NULL,NULL,NULL,NULL,NULL,NR2 3AB,NULL,NULL,Derbyshire,derbyshire,22739,Love To Care Homecare Norfolk,https://org.nourishcare.co.uk/love-to-care-homecare-norfolk+derbyshire#,2024-06-03 12:39:19.4590000 +00:00,2024-09-19 15:32:45.3990000 +00:00,prod-40714,Prod2,prod
28773,NULL,1-102642859,NULL,54,East of England,Epping,CM16 6BL,NULL,NULL,ZZ - Cunningham House (DO NOT USE),zz-cunningham-house-do-not-use,68,Abbeyfield Living Society,https://org.nourishcare.co.uk/abbeyfield-living-society+zz-cunningham-house-do-not-use#,2023-12-21 08:29:50.0970000 +00:00,2024-03-18 19:41:38.4800000 +00:00,prod-28773,Prod2,prod
1973,residence,NULL,NULL,43,Gina,London,E4 7AU,NULL,NULL,The Spinney Care Home,the-spinney-care-home,222,Carebase,https://org.nourishcare.co.uk/carebase+the-spinney-care-home#,2020-11-06 08:42:55.5830000 +00:00,2024-10-09 08:33:22.4450000 +00:00,prod-1973,Prod2,prod
25545,NULL,NULL,NULL,7,Region D,Nottingham,NG17 1GG,NULL,NULL,Sutton House,sutton-house,11948,Milewood Healthcare Ltd,https://org.nourishcare.co.uk/milewood-healthcare-ltd+sutton-house#,2023-10-22 22:45:37.9990000 +00:00,2024-11-22 21:26:35.2030000 +00:00,prod-25545,Prod2,prod
30549,NULL,NULL,NULL,NULL,NULL,NULL,CM11 2YA,NULL,NULL,Group 9 (No Group),group-9-no-group,15281,Wellspring Corporate Limited,https://org.nourishcare.co.uk/wellspring-corporate-limited+group-9-no-group#,2024-01-16 10:43:33.2330000 +00:00,2024-01-30 12:10:50.7300000 +00:00,prod-30549,Prod2,prod
839,domiciliary_care,1-102643088,1-2223071897,NULL,NULL,Leicester,LE4 5AF,NULL,NULL,Abbey Meadow,abbeymeadow,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+abbeymeadow#,2019-12-05 13:39:31.2500000 +00:00,2024-02-14 17:55:46.1880000 +00:00,prod-839,Prod2,prod
36720,NULL,NULL,NULL,NULL,West Midlands,Kidderminster,DY10 2BX,NULL,NULL,Rockny House,rockny-house,19670,Rockny House,https://org.nourishcare.co.uk/rockny-house+rockny-house#,2024-04-02 13:23:29.2950000 +00:00,2024-04-23 07:25:48.4360000 +00:00,prod-36720,Prod2,prod
36691,NULL,NULL,NULL,28,South West England,NULL,NULL,NULL,NULL,Beech Lodge,beech-lodge,19637,Cornwallis Care Services,https://org.nourishcare.co.uk/cornwallis-care-services+beech-lodge#,2024-03-28 08:29:57.4620000 +00:00,2024-03-28 08:29:57.4620000 +00:00,prod-36691,Prod2,prod
551,care_home,1-102643088,NULL,NULL,South Yorkshire,Sheffield,S35 4GN,NULL,NULL,Holgate Road 104,holgate-road-104,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+holgate-road-104#,2019-01-10 09:58:55.9940000 +00:00,2023-04-26 19:35:39.8330000 +00:00,prod-551,Prod2,prod
758,domiciliary_care,1-102643088,NULL,NULL,Merseyside,Liverpool,x,NULL,NULL,"Z - Dodman Road Archived 190121 -  DO NOT USE ",z-dodman-road-archived-190121-do-not-use,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-dodman-road-archived-190121-do-not-use#,2019-10-04 09:01:45.5160000 +00:00,2023-04-26 17:43:20.1280000 +00:00,prod-758,Prod2,prod
1267,domiciliary_care,1-102643088,NULL,NULL,County Durham,Durham,x,NULL,NULL,Z - Warriors House - Archived 26/04/2023 - DO NOT USE,z-warriors-house-archived-26-04-2023-do-not-use,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-warriors-house-archived-26-04-2023-do-not-use#,2020-07-17 10:15:33.5690000 +00:00,2023-04-26 20:01:53.6320000 +00:00,prod-1267,Prod2,prod
2303,care_home,1-102643088,NULL,NULL,Dumfries & Galloway,Kirkcudbright,x,NULL,NULL,Z -Merse House - Archived 26/04/2023 - DO NOT USE,z-merse-house-archived-26-04-2023-do-not-use,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-merse-house-archived-26-04-2023-do-not-use#,2020-12-07 17:14:49.8710000 +00:00,2023-04-26 19:41:28.1020000 +00:00,prod-2303,Prod2,prod
3588,domiciliary_care,1-102643088,NULL,NULL,Scotland,Langholm,x,NULL,NULL,Z - Meikleholm Brae 9a - Archived 26/04/2023 - DO NOT USE,z-meikleholm-brae-9a-archived-26-04-2023-do-not-use,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-meikleholm-brae-9a-archived-26-04-2023-do-not-use#,2021-04-29 09:09:49.2670000 +00:00,2023-04-26 19:40:29.1240000 +00:00,prod-3588,Prod2,prod
16030,NULL,1-102643088,South RBU c/o Southern Office Meon House 12C The Square Wickham PO17 5JQ,NULL,"Wickham ","Wickham "," PO17 5JQ",NULL,NULL,"Fuchsia Court  ",fuchsia-court,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+fuchsia-court#,2022-11-14 19:33:17.2730000 +00:00,2023-04-26 19:27:46.8250000 +00:00,prod-16030,Prod2,prod
4251,care_home,NULL,NULL,4,Kent,Orpington,BR6 0RX,NULL,NULL,Orchard Grove,orchard-grove,1817,Diagrama Foundation,https://org.nourishcare.co.uk/diagrama-foundation+orchard-grove#,2021-06-10 18:56:51.9870000 +00:00,2023-07-24 16:37:38.2020000 +00:00,prod-4251,Prod2,prod
35468,NULL,1-102643088,"The Glebe Apartments ",2,NULL,Alfreton,DE55 7AH,2,NULL,The Glebe Bungalows,the-glebe-bungalows,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+the-glebe-bungalows#,2024-03-07 15:10:54.7160000 +00:00,2024-03-08 14:32:20.6280000 +00:00,prod-35468,Prod2,prod
24675,NULL,NULL,NULL,10,NULL,NULL,B3 1RB,NULL,NULL,M.E.L Supported Living,m-e-l-supported-living,11750,M.E.L Supported Living,https://org.nourishcare.co.uk/m-e-l-supported-living+m-e-l-supported-living#,2023-09-27 17:29:51.1040000 +00:00,2023-09-28 17:37:53.1060000 +00:00,prod-24675,Prod2,prod
35803,NULL,NULL,NULL,NULL,NULL,NULL,G67 1AX,NULL,NULL,Dundee,dundee,18945,Scotia Homecare Solutions Ltd,https://org.nourishcare.co.uk/scotia-homecare-solutions-ltd+dundee#,2024-03-14 11:51:51.2540000 +00:00,2024-03-15 14:16:46.8450000 +00:00,prod-35803,Prod2,prod
36789,NULL,1-101652080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sandbox - C&C,sandbox-c-c,232,Central & Cecil Housing Trust,https://org.nourishcare.co.uk/central-cecil-housing-trust+sandbox-c-c#,2024-04-05 12:44:26.5090000 +00:00,2024-04-05 12:44:26.5090000 +00:00,prod-36789,Prod2,prod
38931,NULL,NULL,NULL,NULL,NULL,NULL,CF24 2SA,NULL,NULL,Private Clients,private-clients,19083,Delight Care and Support services,https://org.nourishcare.co.uk/delight-care-and-support-services+private-clients#,2024-05-08 12:17:33.9610000 +00:00,2024-05-08 12:21:01.3420000 +00:00,prod-38931,Prod2,prod
43491,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,Ladbrook Rd,ladbrook-rd,24752,Young London Today,https://org.nourishcare.co.uk/young-london-today+ladbrook-rd#,2024-07-12 11:10:42.0120000 +00:00,2024-07-12 11:10:42.0120000 +00:00,prod-43491,Prod2,prod
6295,NULL,1-102643088,NULL,NULL,"Southport ","Southport ",PR8 6EJ,NULL,NULL,Z - Mellors Close 51,z-mellors-close-51,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+z-mellors-close-51#,2021-11-03 17:59:54.5830000 +00:00,2024-09-26 21:29:29.1680000 +00:00,prod-6295,Prod2,prod
44904,NULL,NULL,NULL,24,NULL,Ringwood,BH24 2QG,NULL,NULL,"Abbey Rose Care Home ",abbey-rose-care-home,25874,Serene Care (UK),https://org.nourishcare.co.uk/serene-care-uk+abbey-rose-care-home#,2024-08-01 09:31:49.0020000 +00:00,2024-09-11 07:37:56.5450000 +00:00,prod-44904,Prod2,prod
47799,NULL,NULL,NULL,NULL,NULL,NULL,EX31 3YB,NULL,NULL,chaptercare - NC,chaptercare-nc,27992,Chapter Care (North Devon) Ltd,https://org.nourishcare.co.uk/chapter-care-north-devon-ltd+chaptercare-nc#,2024-11-11 14:55:15.3940000 +00:00,2024-11-11 15:00:44.8840000 +00:00,prod-47799,Prod2,prod
26658,NULL,NULL,NULL,17,North,NULL,TS6 9GE,NULL,NULL,ZZ - Romanby Crescent,zz-romanby-crescent,10695,Sanctuary Supported Living,https://org-static.nourishcare.co.uk/sanctuary-supported-living+zz-romanby-crescent#,2023-11-10 12:19:18.4950000 +00:00,2024-11-13 14:38:04.7990000 +00:00,prod-26658,Prod2,prod
43452,NULL,NULL,NULL,13,NULL,Skegness,PE25 3DH,NULL,NULL,Rayleigh House,rayleigh-house,24719,Rayleigh House Residential Care Home,https://org.nourishcare.co.uk/rayleigh-house-residential-care-home+rayleigh-house#,2024-07-12 09:48:58.7980000 +00:00,2024-07-24 11:41:23.6510000 +00:00,prod-43452,Prod2,prod
113,care_home,NULL,1-940312853,NULL,West Yorkshire,Batley,WF17 5RU,NULL,NULL,Linson Court,linson-court,2873,Constantia Healthcare Group,https://org.nourishcare.co.uk/constantia-healthcare-group+linson-court#,2016-11-17 12:12:25.5680000 +00:00,2024-09-12 19:42:14.4080000 +00:00,prod-113,Prod2,prod
39558,NULL,1-119229246,NULL,1,NULL,Featherstone,WF7 5BA,NULL,NULL,Yorkshire and Humber Complex Supported Living,yorkshire-and-humber-complex-supported-living,171,Millennium Support Services Ltd,https://org.nourishcare.co.uk/millennium-cs+yorkshire-and-humber-complex-supported-living#,2024-05-20 07:42:51.0340000 +00:00,2024-11-07 14:19:25.5430000 +00:00,prod-39558,Prod2,prod
22913,NULL,NULL,NULL,5,Specialist Service Manchester,Manchester,M19 2FZ,NULL,NULL,Grange Avenue,grange-avenue,10859,Future Directions Community Interest Company,https://org.nourishcare.co.uk/future-directions-community-interest-company+grange-avenue#,2023-08-08 10:29:23.3850000 +00:00,2024-11-12 17:23:09.7170000 +00:00,prod-22913,Prod2,prod
47589,NULL,NULL,NULL,14,East,Ipswich,IP1 3PX,NULL,NULL,7 Anglesea Road,7-anglesea-road,10695,Sanctuary Supported Living,https://org-static.nourishcare.co.uk/sanctuary-supported-living+7-anglesea-road#,2024-10-15 09:56:40.4900000 +00:00,2024-11-12 16:21:44.4530000 +00:00,prod-47589,Prod2,prod
47294,NULL,NULL,NULL,4,NULL,NULL,SE26 5DP,NULL,NULL,TREWSBURY,trewsbury,27571,PLUS (Providence Linc United Services),https://org.nourishcare.co.uk/plus-providence-linc-united-services+trewsbury#,2024-09-18 09:07:33.9160000 +00:00,2024-11-18 13:18:25.7120000 +00:00,prod-47294,Prod2,prod
47298,NULL,NULL,NULL,4,NULL,NULL,SE23 2QS,NULL,NULL,QUEENSWOOD,queenswood,27571,PLUS (Providence Linc United Services),https://org.nourishcare.co.uk/plus-providence-linc-united-services+queenswood#,2024-09-18 09:07:40.0690000 +00:00,2024-11-18 13:19:52.6650000 +00:00,prod-47298,Prod2,prod
25236,NULL,NULL,NULL,1,NULL,NULL,LE3 2EB,NULL,NULL,Barbara Road,barbara-road,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+barbara-road#,2023-10-16 13:44:59.6660000 +00:00,2024-11-18 13:36:11.6120000 +00:00,prod-25236,Prod2,prod
43683,NULL,NULL,NULL,1,Leicester,Thurmaston,LE4 8LD,NULL,NULL,Youssef Boulhari,youssef-boulhari,4853,iBC Healthcare,https://org.nourishcare.co.uk/ibc-healthcare+youssef-boulhari#,2024-07-16 06:24:06.4060000 +00:00,2024-11-18 13:51:11.6590000 +00:00,prod-43683,Prod2,prod
11164,NULL,NULL,Lead Location CENDL9	29 Lancot Drive		Dunstable	LU6 2AP,10,EASOXF,Dunstable,LU6 2AP,NULL,NULL,Dunstable 29 Lancot Drive (flats),dunstable-29-lancot-drive-flats,3236,Affinity,https://org.nourishcare.co.uk/affinity+dunstable-29-lancot-drive-flats#,2022-06-08 09:02:43.9620000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11164,Prod2,prod
35973,NULL,NULL,NULL,NULL,NULL,NULL,DH8 5XP,NULL,NULL,Northumberland,northumberland,19082,Quality First Care Services Ltd,https://org.nourishcare.co.uk/quality-first-care-services-ltd+northumberland#,2024-03-18 10:41:34.1740000 +00:00,2024-04-16 11:40:35.5000000 +00:00,prod-35973,Prod2,prod
11179,NULL,NULL,NULL,4,SOUSUH,Southampton,SO19 7NJ,NULL,NULL,zz - Southampton Chatsworth Road,zz-southampton-chatsworth-road,3236,Affinity,https://org.nourishcare.co.uk/affinity+zz-southampton-chatsworth-road#,2022-06-08 09:21:50.0010000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11179,Prod2,prod
11592,NULL,NULL,NULL,NULL,EASSFK,Lowestoft,NR32 1RY,NULL,NULL,Suffolk Plaisir Place,suffolk-plaisir-place,3236,Affinity,https://org.nourishcare.co.uk/affinity+suffolk-plaisir-place#,2022-06-22 20:04:29.1730000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-11592,Prod2,prod
29829,NULL,NULL,NULL,3,EASOXF,NULL,OX13 6PL,NULL,NULL,ZZ - 20 Fettiplace Road,zz-20-fettiplace-road,3236,Affinity,https://org.nourishcare.co.uk/affinity+zz-20-fettiplace-road#,2024-01-05 14:54:46.9220000 +00:00,2024-08-27 14:16:25.6590000 +00:00,prod-29829,Prod2,prod
23290,NULL,NULL,NULL,12,NULL,NULL,CF64 5SE,NULL,NULL,BWC - Oak,bwc-oak,6239,Iris Care Group,https://org.nourishcare.co.uk/iris-care-group+bwc-oak#,2023-08-16 15:26:52.3570000 +00:00,2023-09-14 10:48:02.0850000 +00:00,prod-23290,Prod2,prod
32869,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,Denbighshire (46) Kinard Drive,denbighshire-46-kinard-drive,5249,Anheddau Cyf,https://org.nourishcare.co.uk/anheddau-cyf+denbighshire-46-kinard-drive#,2024-02-07 17:03:30.8260000 +00:00,2024-02-07 17:03:30.8260000 +00:00,prod-32869,Prod2,prod
22698,NULL,1-102643088,NULL,2,NULL,NULL,AB23 8HY,NULL,NULL,Chapelwell Drive 40/42,chapelwell-drive-40-42,159,Community Integrated Care - CIC,https://org.nourishcare.co.uk/community-integrated-care+chapelwell-drive-40-42#,2023-07-31 04:36:55.1470000 +00:00,2023-11-29 21:22:06.9110000 +00:00,prod-22698,Prod2,prod
17048,NULL,NULL,NULL,2,East Sussex,Hastings,DA11 9NA,NULL,NULL,36 Stonefield Road,36-stonefield-road,7658,Time 4 U Limited,https://org.nourishcare.co.uk/time-4-u-limited+36-stonefield-road#,2023-01-04 15:11:08.2530000 +00:00,2024-02-29 13:32:55.1980000 +00:00,prod-17048,Prod2,prod
29795,NULL,NULL,NULL,12,West Midlands,Wolverhampton,WV2 4PP,NULL,NULL,Goldthorn Lodge,goldthorn-lodge,14754,Goldthorn Lodge Ltd,https://org.nourishcare.co.uk/goldthorn-lodge-ltd+goldthorn-lodge#,2024-01-05 12:06:34.8450000 +00:00,2024-01-09 09:50:06.7270000 +00:00,prod-29795,Prod2,prod
29797,NULL,NULL,NULL,NULL,NULL,NULL,YO17 7LL,NULL,NULL,North Yorkshire,north-yorkshire,14755,Helping Hands Domiciliary Care Limited,https://org.nourishcare.co.uk/helping-hands-domiciliary-care-limited+north-yorkshire#,2024-01-05 12:10:32.0660000 +00:00,2024-01-09 09:12:07.7980000 +00:00,prod-29797,Prod2,prod
